date,optuna_sol_IsT,mean_solution_IsT,lower_bound_IsT,upper_bound_IsT,optuna_sol_IgT,mean_solution_IgT,lower_bound_IgT,upper_bound_IgT,optuna_sol_EsT_EgT,mean_solution_EsT_EgT,lower_bound_EsT_EgT,upper_bound_EsT_EgT
2015.466666666749,1087.5803722424293,1087.1079874016757,1014.1068487325948,1161.3481447747688,1425.1923345164782,1467.9396935634961,1393.3656175579454,1543.871891348157,3132.70625280241,3119.0209457259757,3023.0112413271213,3219.206698305604
2015.5333333334165,1083.1886209666209,1082.1232210081332,1009.2377149066023,1156.4563723191716,1421.8226249249608,1465.731814072436,1390.920992019101,1542.070772635899,3124.212698859508,3110.94542222018,3014.8869682181535,3211.3002701033233
2015.600000000084,1078.8160892909464,1077.1627131833334,1004.5375273390301,1151.6726366941143,1418.457832270764,1463.5212146149477,1388.353786765794,1539.9782453685464,3115.713282411072,3102.87041963371,3006.8409396424704,3203.5406151201823
2015.6666666667516,1074.4626450669275,1072.226317302551,999.6476204022845,1146.9762883972217,1415.0980923695786,1461.3080048726622,1385.749888723164,1537.9078291473068,3107.2089377385864,3094.7967149347337,2999.2538013410995,3195.8446608033864
2015.733333333419,1070.1281605149359,1067.3138894547499,994.5995007533284,1142.3178118551332,1411.7435314532163,1459.0922896688667,1383.3374996109278,1536.197737974546,3098.7005711216766,3086.7250575082994,2991.283223380678,3187.743977382019
2015.8000000000866,1065.8125115596736,1062.4252881644877,989.6414626016681,1137.2968358246012,1408.3942673463198,1456.8741694716136,1380.9683886096645,1534.1136203720764,3090.1890621363664,3078.6561703436855,2983.3103568420165,3179.6728128259433
2015.866666666754,1061.5155782500117,1057.5603742220164,984.7586664917586,1132.3362939191506,1405.0504096311147,1454.6537406723075,1378.2868443970303,1532.2331501478345,3081.6752656883864,3070.590750842344,2974.584810591129,3171.658370538905
2015.9333333334216,1057.2372428290878,1052.7190106878786,979.7952121471686,1127.6088131701595,1401.7120619251996,1452.4310956645884,1375.3566349696173,1530.1737407621576,3073.160012202654,3062.5294712468394,2966.6225161103707,3163.6857570177804
2016.0000000000891,1052.9773891561929,1047.9010627078617,974.3971764635526,1122.7999268476271,1398.3793229437542,1450.206323123498,1372.6900279246254,1527.9804591163486,3064.6441088735155,3054.472979849115,2958.403908027032,3155.7540595394166
2016.0666666667566,1048.7359021917052,1043.1063974383935,969.4095362222165,1118.455403588128,1395.0522874937026,1447.9795081671869,1369.5114760310605,1526.0577501470336,3056.1283409295465,3046.4219013146685,2950.208002376998,3147.7781004027406
